[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]M20	 [7]M02	 [8]M11	 [9]a	 [10]b	 [11]c	 [12]e 
1.15 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 24 -2.49247 -0.767567 -3.21692 0.00435273 0.00832167 -0.00109952 0.112581 0.131194 0.0902052 0.726116 
1.15 25 1.74137 -0.26351 -3.43275 0.0157867 0.00625329 0.00355229 0.148459 0.1842 0.10075 0.83716 
1.15 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 40 -0.164536 -0.564559 -0.23297 0.00166717 0.0149191 0.00478734 0.128788 0.181481 0.0154056 0.99639 
1.15 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 47 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 48 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 49 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 50 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 51 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 52 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 53 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 54 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 55 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 56 -14.1562 -2.36476 3.76741 0.0642389 0.0584352 0.0261128 0.350249 0.418594 0.264815 0.774454 
1.15 57 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 58 113.86 -1.41268 1.90688 0.0587801 0.0608945 -0.000927472 0.34594 0.349982 0.341851 0.214306 
1.15 59 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 60 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 61 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 62 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 63 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 64 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 65 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 66 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 67 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 68 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 69 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 70 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 71 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 72 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 73 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 74 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 75 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 76 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 77 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 78 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 79 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 80 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 81 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 82 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 83 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 84 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 85 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 86 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 87 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 88 -0.945303 -0.343886 0.760029 0.0122829 0.0274357 0.0152909 0.199295 0.271751 0.0747577 0.961417 
1.15 89 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 90 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 91 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 92 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 93 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 94 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 95 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 96 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 97 -0.787557 -0.425254 2.72288 0.00209763 0.00573116 -0.000519145 0.0884804 0.107739 0.0636383 0.806914 
1.15 98 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 99 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 100 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 101 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 102 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 103 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 104 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 105 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 106 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 107 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 108 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 109 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 110 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 111 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 112 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 113 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 114 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 115 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 116 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 117 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 118 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 119 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 120 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 121 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 122 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 123 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 124 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 125 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 126 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 127 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 128 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 129 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 130 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 131 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 132 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 133 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 134 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 135 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 136 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 137 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 138 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 139 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 140 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 141 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 142 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 143 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 144 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 145 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 146 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 147 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 148 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 149 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 150 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 151 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 152 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 153 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 154 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 155 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 156 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 157 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 158 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 159 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 160 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 161 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 162 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 163 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 164 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 165 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 166 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 167 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 168 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 169 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 170 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 171 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 172 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 173 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 174 -0.0661888 0.352606 -3.39853 0.00195226 0.000381462 5.7267e-06 0.0483086 0.0624865 0.0276203 0.897005 
1.15 175 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 176 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 177 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 178 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 179 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 180 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 181 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 182 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 183 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 184 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 185 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 186 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 187 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 188 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 189 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 190 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 191 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 192 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 193 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 194 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 195 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 196 0.0153906 0.253906 -1.05471 3.08149e-33 0.000381469 3.51948e-33 0.0195312 0.0276213 0 1 
1.15 197 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 198 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 199 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 200 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 201 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 202 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 203 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 204 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 205 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 206 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 207 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 208 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 209 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 210 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 211 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 212 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 213 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 214 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 215 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 216 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 217 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 218 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 219 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 220 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 221 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 222 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 223 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 224 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 225 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 226 0.0738672 2.41482 -1.51709 0.000331715 0.00329553 0.000169778 0.0602266 0.0813046 0.025378 0.950038 
1.15 227 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 228 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 229 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 230 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 231 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 232 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 233 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 234 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 235 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 236 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 237 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 238 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 239 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 240 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 241 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 242 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 243 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 244 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 245 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 246 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 247 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 248 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 249 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 250 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 251 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 252 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 253 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 254 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 255 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 256 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 257 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 258 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 259 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 260 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 261 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 262 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 263 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 264 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 265 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 266 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 267 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 268 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 269 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 270 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 271 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 272 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 273 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 274 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 275 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 276 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 277 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 278 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 279 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 280 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 281 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 282 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 283 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 284 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 285 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 286 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 287 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 288 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 289 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 290 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 291 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 292 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 293 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 294 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 295 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 296 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 297 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 298 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 299 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 300 -1.92087 3.10213 2.50613 0.0159013 0.00680454 -0.00022032 0.150685 0.178363 0.116612 0.756674 
1.15 301 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 302 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 303 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 304 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 305 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 306 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 307 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 308 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 309 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 310 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 311 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 312 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 313 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 314 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 315 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
1.15 316 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 
