[1]t	 [2]tag	 [3]Gamma	 [4]mu_x	 [5]mu_y	 [6]mu_z	 [7]M20	 [8]M02	 [9]M11	 [10]a	 [11]b	 [12]c	 [13]e 
21.9 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 22 0.0224537 7.04776 -0.0205078 3.16364 0.00353735 0.0286848 0.00891646 0.179505 0.251099 0.0373291 0.988888 
21.9 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.9 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 0 0.757494 6.67679 -9.34442e-06 3.43811 0.0117671 0.0112855 0.00032383 0.151831 0.154466 0.149149 0.260101 
21.92 1 0.833407 7.36001 -1.74704e-05 4.32331 0.0108174 0.0119345 0.000718647 0.150837 0.156755 0.144677 0.384924 
21.92 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 23 0.0224506 7.04644 -0.0205078 3.16749 0.00343177 0.0277854 0.00875454 0.176684 0.24741 0.0349673 0.989962 
21.92 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.92 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 0 0.757625 6.67461 1.26727e-05 3.44188 0.0117224 0.0113795 0.000452315 0.151993 0.155143 0.148777 0.283522 
21.94 1 0.835848 7.36166 2.84242e-05 4.32548 0.0109421 0.0119116 0.000902144 0.151174 0.157804 0.144241 0.405597 
21.94 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 25 0.0230938 7.04654 -0.0205078 3.17995 0.00342125 0.0286003 0.00862003 0.178946 0.250074 0.038806 0.987887 
21.94 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.94 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 0 0.763785 6.67288 3.84061e-05 3.44896 0.0115721 0.0117706 0.00040311 0.152783 0.155477 0.150041 0.262097 
21.96 1 0.833997 7.363 -1.46173e-05 4.32618 0.0108577 0.0119342 0.000917627 0.15097 0.157859 0.143751 0.413233 
21.96 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 29 0.0233416 7.03832 -0.0205078 3.17425 0.00405702 0.0284305 0.00949748 0.180243 0.251771 0.0398306 0.987407 
21.96 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 47 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 48 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 49 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.96 50 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 0 0.765991 6.67073 -0.000105362 3.45634 0.0115293 0.0118366 0.000234832 0.152859 0.154684 0.151012 0.216597 
21.98 1 0.831875 7.36439 4.22861e-05 4.32868 0.0109279 0.0117704 0.000948044 0.15066 0.157395 0.143609 0.409274 
21.98 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 26 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 28 0.0248223 7.03941 -0.0205078 3.18882 0.00377091 0.0295203 0.00914228 0.182459 0.2547 0.0413553 0.98673 
21.98 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 47 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 48 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
21.98 49 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 0 0.761725 6.66907 -0.000214087 3.46007 0.011517 0.0117407 0.000306464 0.152505 0.154629 0.15035 0.233621 
22 1 0.834175 7.36611 -8.65227e-06 4.33083 0.0110538 0.0117405 0.00108628 0.150978 0.158344 0.143233 0.426324 
22 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 26 0.0250959 7.03053 -0.0205078 3.17773 0.00472782 0.0318655 0.010863 0.191294 0.267126 0.0427804 0.987093 
22 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22 47 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 0 0.758092 6.66546 -8.11357e-05 3.46832 0.0115635 0.011491 0.000371035 0.151837 0.154273 0.149362 0.25031 
22.02 1 0.829917 7.3686 -1.28115e-05 4.33311 0.0109977 0.0116003 0.00102524 0.150327 0.157274 0.143041 0.415699 
22.02 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 9 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 10 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 11 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 12 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 13 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 14 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 15 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 16 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 17 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 18 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 19 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 20 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 21 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 22 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 23 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 24 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 25 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 26 0.0233831 7.03184 -0.0205078 3.19397 0.00410946 0.0325855 0.0100442 0.191559 0.267476 0.0429689 0.987012 
22.02 27 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 28 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 29 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 30 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 31 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 32 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 33 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 34 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 35 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 36 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 37 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 38 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 39 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 40 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 41 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 42 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 43 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 44 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 45 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.02 46 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.04 0 0.756257 6.66453 -0.000156666 3.47342 0.0115966 0.0113978 0.000519302 0.151639 0.155087 0.148111 0.296534 
22.04 1 0.829785 7.36945 -1.4466e-05 4.33378 0.0110114 0.0116014 0.00103971 0.150376 0.157399 0.143008 0.417725 
22.04 2 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.04 3 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.04 4 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.04 5 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.04 6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.04 7 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
22.04 8 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
